sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,1.5148478322689576,1.416959154377147,1.530993149776822,1.3530998318679144,1.2977915181005684,1.4304691250584716,1.5128642892624844,1.4104348352968015,1.3242092951129816,1.3686555575660548,1.4310167115367967,1.345076049192513,1.5010321799669832,1.447240259865769
2,5.446003887203223,5.09408595263847,5.50404764581379,4.864506379554526,4.665668393748079,5.142655420329685,5.438872885201849,5.070630483174123,4.760642498233134,4.92043050659602,5.144624039240452,4.835660213814658,5.396335468674277,5.202949044156276
3,8.44024394529556,7.894839777768156,8.530200451446094,7.5390362121044525,7.230876111495437,7.970112980670245,8.42919228288169,7.858488374384898,7.378067451594078,7.625707702693546,7.9731639560618035,7.4943302807879135,8.36326758291242,8.063556339136824
4,11.030751887381731,10.31795044593855,11.148318145707163,9.852942458145774,9.450200827282924,10.416326752401147,11.016308211722517,10.270441948070742,9.642568626498527,9.966215452930566,10.420314143379052,9.79451523264811,10.930149682025466,10.538450059434592
5,0.33061192677560897,0.30924795627115603,0.33413560381826213,0.29531081142556476,0.28323990384539954,0.3121964751537059,0.33017902324481,0.30782403919110113,0.28900552067710494,0.29870581146180736,0.3123159845967132,0.2935596399918176,0.3275966936083434,0.3158567353295079
6,4.380838344462409,4.097750852463387,4.42752951998202,3.9130739742050515,3.7531260397932944,4.136820781688332,4.375102071105083,4.078882959207155,3.829524479323747,3.9580600897492655,4.138404365062223,3.8898697327867024,4.3408844044897075,4.18532177887028
7,5.951288140209205,5.566719000399486,6.014717241507484,5.315838865381729,5.098552544757985,5.6197947790867175,5.943495518588367,5.541087315197386,5.202338416629473,5.3769516741323145,5.621946047910408,5.284316331132063,5.8970114492158645,5.685682489753355
8,3.4979776179441884,3.271940126242575,3.535259223445463,3.1244807735102307,2.9967667949024697,3.303136378470479,3.493397363153527,3.2568746380600473,3.0577688247676416,3.1604009360268006,3.3044008257662845,3.105952831883405,3.466075507712284,3.3418630762507977
9,9.90400328272584,9.264011749232955,10.009560602868707,8.846502527322013,8.484899395017058,9.352339296810428,9.891034972622961,9.221356060514365,8.657617568208995,8.948205124175459,9.355919391235346,8.79404341673397,9.813677203210112,9.461988180776366
11,10.3903476193253,9.71892876812052,10.501088419660226,9.280917407856233,8.9015574523281,9.811593713546493,10.37674248954519,9.674178436252102,9.082757095382453,9.387614195501538,9.815349611492307,9.225882248915902,10.295586002384386,9.92662699735651
13,0.09468077039788635,0.08856254833056147,0.09568988238088563,0.0845712234440182,0.08111435230135243,0.08940694629906552,0.09455679531869379,0.08815476641102471,0.08276551186104791,0.08554348485656689,0.08944117145919242,0.08406972229715097,0.09381726676693682,0.09045517301212314
15,0.854831558403171,0.7995927883499783,0.8639423922652691,0.7635568492831653,0.7323462609697657,0.8072164909064258,0.8537122412524554,0.7959111024880935,0.747253863576454,0.7723349753479571,0.8075254950140701,0.7590290132176587,0.8470353591176204,0.8166804746796595
16,20.84598648369831,19.498929695041614,21.068163961445265,18.620154582764037,17.859050835793408,19.68484187725481,20.818690731727738,19.409147827538455,18.22258875082298,18.834218623217428,19.692377274594833,18.50973843294586,20.65586778331435,19.915631295216055
17,7.095867486998716,6.637336225969414,7.171495567345063,6.338205659398702,6.0791298254685024,6.700619784664765,7.086576152233022,6.606774936148187,6.202876277744432,6.411071967067885,6.703184795489679,6.300620565109829,7.03115205097078,6.779179325540185
