sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
2,290.8961744671351,245.71058045436627,93.94785326826877,82.61642466349767,88.29319019042606,84.3300515726285,82.5135005435458,99.62820723284716,86.81196966116265,78.06336040688247,75.71802760903776,28.44750242714969,57.092733543232,46.431879245877084
3,450.83233984189366,380.4037303604117,145.60085085217122,128.03934637038066,136.8094600867485,128.498963354733,127.56282306672716,154.82179931990325,140.14271637843166,120.84434331616639,117.79652376212508,43.722590133094215,90.41007145041637,72.00592586993186
5,17.65950717703636,14.900621968079976,5.703315941150647,5.015416056806729,5.35633160943814,5.032758653999124,4.982134551961657,6.064111082103446,5.288331477461123,4.738158546518753,4.6034518638279085,1.8992058409215733,4.281379469389868,3.547016253480563
6,234.00077226487255,197.44362131983294,75.57290932983899,66.4577566495473,70.97512521442953,66.66350924045635,66.01361456412907,80.06265757716277,69.77214446153783,62.72337452448421,60.90632394894399,22.457221834151273,46.034440853139316,37.33544384867336
7,317.8857358523746,268.2256609580698,102.664404310716,90.28163741154775,96.42075408846713,90.5611485137189,89.67815162909382,109.1622531949088,95.63624760166854,86.47180579254886,85.54852044617473,30.510279762646658,62.483889487665074,50.71951227484128
8,186.84311074816083,157.65324211418184,60.34286695213405,53.064670964804826,56.673312865584315,53.229066903618644,52.72127050451139,63.9729301644096,55.73268522345747,50.08550845385526,48.750391428510966,18.222261780661878,36.96754805727168,32.204492209660124
9,529.0193066360031,446.8338410521849,170.90643231814587,150.31187948259554,160.6003378919491,150.85507516315718,150.9027935551115,181.10215404577608,160.63103921552255,141.85560820338122,137.75028864366155,50.881229419791275,103.98804912504852,84.81074971782172
11,555.013279012049,468.38603127468105,179.271076288765,157.64902244491157,168.42200085914612,158.15002988166862,156.5871093120719,189.9213490353555,165.4902515442916,148.7896463892458,144.48119181268171,53.521683953235275,109.18738090447751,88.68216977017765
13,5.057336438753544,4.267245834428149,1.6333178067625835,1.43631677403667,1.533948300759149,1.4407635972898618,1.4267004419926903,1.7303369026047917,1.5078914280273392,1.3555934552435105,1.316321248856436,0.48535620286956743,0.9925164044731407,0.8069114422374809
14,10.325964054198566,8.712773538078816,3.3348742299354823,2.932641630383702,3.131983645237141,2.948417315541502,2.914157526080362,3.5329657961917307,3.0827506276067296,2.767822441807192,2.687637269949821,1.0577583730302291,2.0264992926430656,1.6475349521178644
15,45.66049442923994,38.527109479614964,14.75392771865092,12.967880395888619,13.89235375063523,13.008028831896215,12.884139122455542,15.62540315059028,13.66742189494364,12.241577980086978,11.886959322086112,4.382070377501916,8.960999590635222,7.6013122274846685
16,1113.512393927232,940.2449425326148,359.69995777007176,316.30286103818145,337.8874184925731,317.82463986897557,317.424529490459,381.38734544067177,333.22310212117543,299.1512814337701,292.28999294172445,114.96884468118897,238.8567086319691,198.07557877900985
17,379.0229954377966,319.81600417856976,122.40929887069655,107.64502079025343,114.97024437604293,107.97952020364865,106.93161432737601,129.78519747270133,113.30275490647848,101.60446624685657,98.70096923488164,36.512221093814254,74.49195416651094,60.915568527955145
