sdg,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
1,65.75912183354697,39.63007794789156,31.764846768843043,30.341667578066957,31.27188502133649,34.6796142067189,35.636755480646016,37.4171711500074,37.04172447771277,27.88519596757811,27.97595674018982,14.829519200666779,9.251873144811821,8.5373334122378
2,236.40950958629554,142.20200577460312,113.85984704464647,108.9409270316938,111.90199127172079,124.48793514241876,127.70808842500826,134.22457801093188,133.18859350147466,100.22395277476903,100.17366944420867,53.072725486422414,32.50360435505913,30.46495983878924
3,366.51016194508367,220.45094293316535,176.61547786384477,169.16776642579262,175.70464942876296,193.1950640438526,198.37948348241275,208.5624647869108,206.24397853269883,155.5214618462516,159.3291717583949,82.38787635568696,51.37603712338521,49.99421530926632
4,479.0216312114851,288.6906518385303,231.40193222532358,221.7412946447831,227.84676868918058,253.17233477200548,261.0381301789489,273.6409608841517,271.47497953269203,203.6657258561369,204.92603212687214,109.59828312171221,68.52316996440615,65.32675159535364
5,14.396520690227526,8.636701752338535,6.9145772881985215,6.6176861805211775,6.915151836138476,7.753228608903708,7.948415412428308,8.182003522984443,8.351890980886088,6.719405171321116,6.354554557713871,3.872703965886269,2.5052894581265863,2.5739157942735034
6,190.170970502752,114.36818846588255,91.58622220640177,87.63353833498952,89.98057941470498,100.14621682885229,102.68785681748206,107.9093694793268,106.92439600236078,80.00791729071118,80.61068466895293,42.686143964585725,26.124960168306874,24.53381486686396
7,258.34375806076133,155.45208693099036,124.56213277271479,119.36636927967514,122.48327877563497,136.1279159205205,139.70374461484175,147.06225840490777,145.57671762338853,109.23309831719935,113.52927833655664,58.01443377627673,35.827518303853736,33.945874904543366
8,151.85987142903497,91.57081503369868,73.48827167048987,70.03280377763414,71.84712832193199,80.02409808844344,82.08248460596795,86.63064203220546,85.55016233816215,64.0992073835089,64.71598793945815,34.35557722658752,21.090292145227846,19.60137310116676
9,430.0693205797425,258.6198253451325,209.900127899239,198.22107497413015,203.6288981704174,226.73235823166405,232.4146408182455,244.25207945317462,241.85397757671728,181.15236342887872,182.324799859634,96.9879745665871,59.19570351416797,55.64050818524461
11,451.06278601973685,271.3265813245496,217.40814488882663,208.07283537947393,213.36200925859785,237.86447220640804,243.872700460886,256.27157342652015,253.7169478346251,189.79066292483864,191.99865386732378,101.27896682312038,62.04418003406411,58.37935179950322
13,4.110065831868493,2.4717799063843855,1.9794051719108199,1.8939778804524001,1.944127567435304,2.163927809904144,2.219334398678522,2.332173194722432,2.310282832233959,1.7284464427969393,1.7406858087199353,0.9224908609136446,0.5645944137270016,0.5296241804848736
15,37.107999495895555,22.326779886475013,17.871189690420987,17.10833918662557,17.555894832542315,19.80480265359764,20.037406483571218,21.112832965714784,20.97557942560869,15.699625408798871,15.717316387415694,8.33259908565187,5.099437224384974,4.781746722901547
16,905.5766748393286,546.3951599787591,437.37143513653837,418.20223690263924,429.24887671285506,479.6867687096157,490.4283459488955,516.8381389299434,511.8908857080722,384.6938435136326,388.5189241189734,208.25034341553078,128.88514969347779,119.78515238717652
17,308.0307685970368,185.3556884496114,148.40733403893321,141.96479393413375,145.8082416396041,162.1849563583359,166.3687177094757,174.89533489567575,173.22803452225213,129.6276272233976,130.51788452543562,69.20896688664644,42.386515038862235,39.81074273363077
